id,nazev,absolutni_magnituda,prumer_max_metry,rychlost_km_h,vzdalenost_minuti_km,je_sentry_objekt,je_nebezpecny
3752904,(2016 JP15),21.16,348.36938254,52814.0883295444,59807161.821184672,False,False
3759721,(2016 SX1),28.6,11.3250461062,24682.3922057572,35894384.886983067,True,False
3768609,(2017 BM123),23.81,102.811093604,25762.5838304132,7608584.005522623,False,False
3770324,(2017 EG),24.0,94.1976305719,44862.470570435,39963720.685165593,False,False
3788891,(2017 UA45),26.1,35.8129403019,12495.031224369,20839105.721896808,True,False
3873325,(2019 TA1),26.1,35.8129403019,21903.3529255103,52054012.866802459,False,False
54048948,(2020 OA3),24.76,66.3804173771,72598.3178582974,69792152.511983407,False,False
54130036,(2021 ER),27.01,23.5526608683,14246.9235716472,2461159.488551237,False,False
54491554,(2024 TC16),24.75,66.6868154623,17556.149040495,27321600.99118301,False,False
54492950,(2024 TU20),24.7,68.2401509401,26698.5368393926,26364625.421404468,False,False
54604540,(2026 DM15),22.84,160.7089186045,28548.4920333203,4702878.259776852,False,False
54605678,(2026 EG),25.14,55.7237042765,40220.0107163136,3098696.093596267,False,False
54606325,(2026 ER2),26.852,25.3302793166,29956.3698619142,1263524.837957753,True,False
54606509,(2026 FO1),23.994,94.4582681621,42852.5646354104,18873991.243132078,False,False
3325676,(2006 EF1),22.92,154.8959201062,73042.5485188588,52776072.717191099,False,False
3663466,(2014 EB4),25.9,39.2681081809,32054.8925283443,5688102.859100891,False,False
3712886,(2015 DW215),22.6,179.4898847799,2783.6415085309,49210433.770086858,False,False
3747315,(2016 EM157),26.9,24.7765012606,51654.6484651811,29854657.754608579,False,False
3771609,(2017 FG1),25.7,43.0566244241,44092.0507445078,10259799.65922175,False,False
3837917,(2019 AM13),22.05,231.2277636011,124247.9499898856,21157887.533106984,False,False
3843915,(2019 SQ1),27.6,17.948988478,73045.8569898821,71470631.02415994,True,False
54016321,(2020 FJ3),23.93,97.2836773688,46941.4450847758,28082974.054783412,False,False
54101712,(2020 YX2),24.7,68.2401509401,24550.2397725013,9641299.622490812,False,False
54104279,(2021 AC1),25.2,54.2050786336,26484.9372527861,20216029.516242144,False,False
54265887,(2022 FY2),24.42,77.6318576982,75462.5977766363,44115831.27366653,False,False
54327900,(2022 WL2),27.44,19.3214617164,41498.304184939,56728661.440038405,False,False
54375122,(2023 NN1),27.16,21.9806220506,21793.4528804455,64108853.584563317,False,False
54480234,(2024 SE),24.46,76.214916608,31173.37410208,26343743.698002009,False,False
54604365,(2026 DJ11),23.3,130.0289270043,44226.1542253723,11387855.56256931,False,False
54606167,(2026 ET),23.89,99.0923159661,79302.2964608027,1909917.382590404,False,False
54606257,(2026 EE2),24.2,85.9092601232,26282.2343451859,834526.422030402,False,False
54606331,(2026 EX2),29.572,7.2383566636,59367.6485857487,413580.021697079,False,False
54606355,(2026 EA3),26.64,27.9280091938,42028.1330909256,4372359.7775954,False,False
54606410,(2026 EL3),27.84,16.0708918604,46329.9687886392,855453.653104915,True,False
54606466,(2026 FN),20.914,390.1575170668,105713.2518512119,14692834.777071302,False,False
54606505,(2026 FK1),23.489,119.1900436367,87913.9125249437,15486346.998268894,False,False
54606579,(2026 FQ3),24.786,65.5903545921,26543.1443144609,5095722.77502961,False,False
3519453,(2010 JA),27.0,23.6613750114,27258.4617832646,64389321.017620147,False,False
3574593,(2011 ON24),23.0,149.2931834393,26750.2397070335,71096934.557553998,False,False
3648203,(2013 RZ73),21.0,375.0075217981,72213.2169318194,10497458.794110434,False,True
3731680,(2015 UK),26.4,31.1917670523,51236.6217555575,19634298.646305535,False,False
3769881,(2017 DV35),27.2,21.5794304844,36852.3886996318,30434483.764946904,False,False
3802409,(2018 GY),24.83,64.2746882356,55011.0560295028,26470824.485564071,False,False
3878603,(2019 TC4),23.41,123.6061213242,39356.6504885867,64188714.74692646,False,False
54251534,(2022 EC3),25.75,42.0765359959,40918.9135675266,16743494.269591529,False,False
54269585,(2022 GQ2),25.82,40.7417780731,66938.3099992379,56129837.652113679,False,False
2859716,859716 (2013 RZ73),21.0,375.0075217981,72213.2096075572,10497470.926497691,False,True
54603184,(2026 DB1),23.67,109.6579136575,23514.9356848806,8293260.141066974,False,False
54606180,(2026 EG1),27.23,21.2833495984,34616.3299705852,318342.502105134,False,False
54606254,(2026 EC2),24.1,89.9580388169,45182.7762250986,13255937.317382521,False,False
54606302,(2026 EH2),23.875,99.7791910861,37073.3028700324,14292168.731662825,False,False
54606303,(2026 EJ2),24.928,61.4384115509,61618.5597821209,4901531.051564505,False,False
54606319,(2026 EL2),26.212,34.0126115221,7211.4718230735,2187467.402865855,True,False
54606326,(2026 ES2),25.722,42.6226039656,46385.2146613406,2226755.857630132,False,False
54606328,(2026 EU2),27.229,21.2931532003,24011.4764851288,350384.047092149,False,False
54606329,(2026 EV2),28.879,9.9595560206,25950.7224619489,368982.652682029,False,False
54606330,(2026 EW2),29.845,6.3832224394,14923.1276164746,638680.759474364,False,False
54606468,(2026 EB4),29.896,6.2350505493,53179.1412950718,128460.259440906,False,False
54606477,(2026 FW),25.463,48.0219707379,37018.4141095049,14619379.096305819,False,False
54606478,(2026 FY),26.007,37.3800586771,38665.2426578662,4612771.199136557,False,False
54606563,(2026 FZ2),26.929,24.44781096,40121.3217413768,1683428.556096963,False,False
54606904,(2026 FP5),23.809,102.8584507659,43898.6032184444,4584188.252185433,False,False
54606918,(2026 FD6),25.729,42.4854261474,45908.4301241548,8368488.062918986,False,False
3368733,(2007 DG8),25.11,56.4988982214,35722.6419184262,3812179.348499937,False,False
3381230,(2007 PB8),21.36,317.7166529762,80522.9060430845,72776839.470461194,False,False
3799876,(2018 ES3),24.64,70.151987353,31447.3056338776,27168630.227766842,False,False
3838888,(2019 EO),23.18,137.4168467624,40611.5102383247,53302519.125797302,False,False
54134547,(2021 GT),26.27,33.1161605006,33761.0517129437,70397260.652110454,True,False
54245592,(2022 CB3),30.54,4.6348958409,108410.2397572748,65793798.240273795,True,False
54522099,(2025 EG),24.48,75.5161740526,41362.0826525111,18764131.878128463,False,False
54555306,(2025 UC11),34.06,0.9163048363,9496.4402491547,14044410.94768043,False,False
54577244,(2026 BQ3),25.22,53.7081234856,29111.9738404643,11239874.441629761,False,False
54602979,(2025 DY67),22.36,200.465655659,30232.4857763153,25720482.858656191,False,False
54603189,(2026 DG1),26.22,33.8875349715,44211.4850992475,2747342.083834612,False,False
54604366,(2026 DO11),26.16,34.836938254,43538.8879676358,3623614.075724467,False,False
54604539,(2026 EA),23.69,108.6525638621,27344.9019397425,5531487.786853014,False,False
54605661,(2026 DE16),25.52,46.7778200408,19757.6183210211,17368057.403275058,False,False
54605674,(2026 ED),25.18,54.706632051,36758.0560897865,2784371.281646575,False,False
2244670,244670 (2003 KN18),18.15,1393.285055244,39020.8306768232,14002632.197013411,False,False
2469219,469219 Kamo`oalewa (2016 HO3),24.31,81.6657544926,10740.811129896,25656230.349094386,False,False
3410533,(2008 JL24),29.6,7.1456210173,8650.6082675371,9123043.29335286,True,False
3608622,(2012 RL15),24.3,82.0427064882,73561.6233672304,55419097.962306661,False,False
3633127,(2013 FM9),23.8,103.2856480504,61261.7086508576,45254331.875900685,False,False
3736497,(2015 XF261),25.25,52.9712204056,27470.6591796861,39213681.724668297,False,False
3788026,(2017 UG5),26.3,32.6617897446,60899.0758479623,50110602.450931578,False,False
54130498,(2021 EY1),26.68,27.4182655787,71327.4610761706,24990249.130248621,False,False
54152389,(2021 LC),26.03,36.9862225707,45597.7514818962,52934990.489612738,False,False
54207052,(2021 TV9),25.36,50.3546960434,23028.8136705764,52151518.619218918,False,False
54268446,(2022 GO),25.74,42.2707524617,49960.3603213094,17507156.28532144,False,False
54305656,(2022 SP4),24.26,83.5679942816,45207.0879312154,64069090.620315187,False,False
54347926,(2023 EM1),22.77,165.9739686963,75350.2814223113,57011704.993295996,False,False
54602702,(2026 CY2),25.41,49.2084832235,7694.5493678253,11587682.159084131,False,False
54605675,(2026 EE),24.74,66.9946278168,48316.1024506194,2211453.85054272,False,False
54605712,(2026 EH),28.4,12.4176661257,13764.8137638165,1095395.127897254,False,False
54606086,(2026 EP),23.98,95.0692305162,75131.1687538408,17736278.453200917,False,False
54606170,(2026 EW),24.32,81.290534434,48101.6891928528,12689798.105929218,False,False
54606363,(2026 EH3),25.615,44.7754520112,35238.2230005246,2894831.551374406,False,False
3672731,(2014 KO62),26.2,34.201092472,34577.076900158,40109857.010051663,False,False
3714554,(2015 FV118),21.6,284.4722965033,45720.9454909248,44634312.792478193,False,False
3735686,(2015 XP54),24.0,94.1976305719,55101.9848351987,45642738.181385431,False,False
3799677,(2018 CP14),22.75,167.5097069204,42675.7292995745,13778424.723077683,False,False
54288264,(2022 MP),24.01,93.7648317729,28972.2612074931,43213357.529001702,False,False
54433568,(2024 GE3),26.08,36.1443133586,23503.3730595425,36710908.910774687,False,False
54601988,(2026 CU1),24.61,71.1278987093,30262.0033170689,1230080.229507795,False,False
54604124,(2026 DV7),27.05,23.1227763601,40599.1346633989,2267028.546700713,False,False
54604135,(2026 DS8),26.43,30.7637999642,63125.2026907265,5095311.605283915,False,False
54604537,(2026 DX14),24.19,86.3057992509,107138.9489568919,3950615.377344136,False,False
54606413,(2026 EN3),25.309,51.5513423945,33396.7156404014,5753500.809633712,False,False
54606489,(2026 DP19),25.727,42.5245746968,52560.3904152577,3143164.090373341,False,False
2052340,52340 (1992 SY),17.96,1520.6875094646,38892.1235633028,18336809.272500639,False,False
3274304,(2005 EY169),22.29,207.0331923453,68661.6680255735,57283770.965094265,False,False
3348144,(2006 TL),23.9,98.6370281305,63383.1716001834,64560305.055040246,False,False
3557536,(2011 CL50),27.3,20.6081961232,16372.6160130471,5130030.982063504,False,False
3781313,(2017 QO35),23.4,124.1766612574,45810.1564105802,43886115.546318254,False,False
3959225,(2019 YE4),22.64,176.2138251755,40139.2870833503,49213078.166755487,False,False
54016361,(2020 FV4),25.39,49.6638037128,31338.9858152927,6244687.359315803,False,False
54102519,(2020 YN4),26.99,23.7705909561,16415.9115824664,5182225.843464161,False,False
54404103,(2023 VO6),28.11,14.1918815838,64112.4982249034,73135736.967777386,False,False
54429347,(2024 CK11),23.13,140.6176963133,49967.5626041033,60388897.672730352,False,False
54542539,(2025 QM9),26.28,32.9640055641,41994.1934187109,20456233.236100593,False,False
54602977,(2026 CR4),24.12,89.1332985597,62233.0960381553,4041167.357009598,False,False
54603965,(2026 DP6),27.37,19.9544599636,38678.4925547695,1523961.983889229,False,False
54604288,(2026 DO10),26.83,25.5882142717,33104.9941189177,2535912.18284962,False,False
54604376,(2026 DC14),28.81,10.2811093604,29977.7308034475,2173960.241103129,False,False
54604379,(2026 DF14),26.0,37.5007521798,55497.337161957,261382.275354562,False,False
54604566,(2026 EB),22.96,152.0687509465,34649.4211494629,1963821.968127717,False,False
54605664,(2026 EC),22.79,164.452310205,62066.1860147952,7701638.458357445,False,False
54606218,(2026 EN1),24.38,79.07514169,38023.5554760964,7807173.562290627,False,False
54606356,(2026 EB3),23.972,95.4201244787,58828.3783768577,3481725.537477686,False,False
54606915,(2026 FA6),23.627,111.8510276939,29272.6772919109,18597934.927669003,False,False
2500080,500080 (2011 WV134),17.19,2167.9036609887,40795.0466285779,9589237.110325744,False,True
3130460,(2002 MR3),21.92,245.4934893163,70720.8144963235,63198148.366699609,False,True
3601674,(2012 FU35),23.87,100.0092058768,35111.0627223288,21185258.916828552,False,False
3746620,(2016 ED156),23.56,115.3559443307,73555.4961996754,35841082.986384623,False,False
3837880,(2019 AM12),25.4,49.435619262,15386.3016345193,22876424.525164045,False,False
3841196,(2019 GJ20),21.16,348.36938254,60546.9942215352,16954223.25967621,False,False
3991610,(2020 DF),26.18,34.5175512843,31977.3878740791,16858821.212346839,False,False
54054666,(2020 SL5),23.2,136.1570015386,85568.1676371767,49635434.781329939,False,False
54130760,(2021 EN2),23.95,96.3917752536,60849.9228061094,43046360.933047731,False,False
54260713,(2022 FC),26.15,34.9977382549,93293.6519356459,71286302.931534776,False,False
54597147,(2026 CD1),23.77,104.7224945415,39074.7229279988,2466654.697029521,False,False
54602704,(2026 CB3),25.14,55.7237042765,32190.9915551131,5328839.729630632,False,False
54603181,(2026 CX4),24.59,71.7860370529,44378.9860687722,2909684.271178847,False,False
54603654,(2026 DK4),25.98,37.8477423675,30591.7351157327,2990551.32961987,False,False
54604290,(2026 DQ10),25.73,42.46586539,47266.118837721,1513090.108284849,False,False
54604298,(2026 DY10),24.9,62.2357573367,33628.0528564292,19098787.459485191,False,False
54604520,(2026 DR14),23.46,120.792502496,30153.1142575456,6350379.391414615,False,False
54604541,(2026 DN15),25.0,59.4346868419,33773.0003200256,7968402.262768878,True,False
54605677,(2026 EF),24.34,80.5452583346,82412.732871999,2430533.453569949,False,False
54606174,(2026 EZ),25.48,47.6474846455,56916.4092344298,2461002.156471358,False,False
54606178,(2026 EF1),26.68,27.4182655787,53212.1695806251,1125111.847185534,False,False
3512284,(2010 FT),25.7,43.0566244241,69823.9611961276,65819818.456033523,False,False
3691354,(2014 SJ262),25.5,47.2106498806,17560.1256966667,37884072.685868672,False,False
3733147,(2015 VR1),20.89,394.4936153285,59230.1090201396,68335617.893411845,False,False
3736207,(2015 XX128),26.05,36.6471308439,6775.7548153951,35939511.204146863,False,False
3745105,(2016 EB27),22.84,160.7089186045,92409.1028153971,21940030.690179251,False,False
3878561,(2019 TS1),24.26,83.5679942816,46378.1874128825,42357336.705492256,False,False
54103183,(2020 YS4),27.76,16.6740069728,72652.3964933044,66096918.396157292,False,False
54347982,(2023 EA2),23.03,147.2448041708,86116.1576592974,53340968.725465341,False,False
54487286,(2024 TX2),23.86,100.470827397,48368.6674755336,52770738.820096036,False,False
54602980,(2026 CT4),23.5,118.5877908577,50966.3931816895,26178480.298090497,False,False
54603182,(2026 DA1),26.57,28.8429700351,6706.1144248977,4957275.376747291,False,False
54604127,(2026 DZ7),24.8,65.1688382168,39086.326648607,5819814.598326673,False,False
54604129,(2026 DL8),24.42,77.6318576982,34229.9851902607,24030875.880608654,True,False
54604134,(2026 DQ8),26.76,26.4265201422,30858.7066677344,1477217.152410116,False,False
54604375,(2026 DB14),23.34,127.6556316195,30161.1582603356,11552989.949277734,False,False
54604378,(2026 DE14),25.99,37.6738477871,18723.1061662558,7286043.83206465,False,False
54606173,(2026 EA1),25.53,46.5628954805,46725.2819427334,7240698.503619174,False,False
54606177,(2026 ED1),25.52,46.7778200408,21260.7208829995,11037617.193882967,False,False
54606219,(2026 EO1),23.38,125.3256537574,47503.3226937473,8890980.689579811,False,False
54606416,(2026 EQ3),25.698,43.0962993089,23509.446806147,8844531.628049475,False,False
54606913,(2026 FY5),25.221,53.6833956749,28997.3259295242,20534094.110384179,False,False
3599869,(2012 DM32),26.2,34.201092472,43907.6711095567,27465792.24456334,False,False
3703013,(2014 YW14),27.6,17.948988478,22390.1726032266,51692759.93606333,False,False
3989677,(2020 BX15),21.21,340.4395272595,59438.1999054294,11738771.669445901,False,True
54110697,(2021 CW2),27.8,16.3696720474,11042.3987928566,9553331.901150239,False,False
54201807,(2021 SY3),27.0,23.6613750114,28591.9511725638,42068520.604265188,False,False
54603882,(2026 DS5),26.43,30.7637999642,63215.0954977061,2291741.561312594,False,False
54604286,(2026 DM10),25.89,39.4493615328,63736.6346494463,4128066.919638797,False,False
54604369,(2026 DR11),28.15,13.9328505524,18983.0406815319,521905.604618945,False,False
54606362,(2026 EJ3),25.526,46.6487465512,46426.1577390572,4693017.27681921,False,False
54606486,(2026 DM19),23.797,103.4284410617,87805.7190405446,24973111.617135457,True,False
3558388,(2011 EH17),24.82,64.5713667167,59227.4957033664,6069268.059205731,False,False
3561772,(2011 GW9),28.1,14.2573883328,26504.7976684728,70655890.790410413,False,False
3611402,(2012 TR231),23.9,98.6370281305,84856.3494028366,71455383.874611457,False,False
3843098,(2019 MT3),22.93,154.1842379994,30968.6529512348,31947909.899967347,False,False
54087420,(2020 VL),25.12,56.239309364,30695.8740375192,30213086.771235079,False,False
54246382,(2022 CW4),23.36,126.4852777541,85224.1819510235,69878913.57690456,False,False
54248340,(2022 DJ1),27.57,18.1986837803,66123.9838030126,68124634.736546034,False,False
54353620,(2023 FW13),26.03,36.9862225707,11993.0747102803,10763198.58614193,False,False
54571238,(2025 YK9),18.79,1037.6239294056,53326.6917335525,12230921.09085846,False,False
54603967,(2026 DX6),28.39,12.4749834683,24187.1120277177,768493.2340622,True,False
54604136,(2026 DT8),27.17,21.8796302659,18777.9739560373,4695250.713179162,False,False
54604384,(2026 DM14),25.02,58.8897863577,49523.2101792508,3885907.74618243,False,False
54605713,(2026 EJ),26.5,29.7879062798,39306.6351800986,2101960.835762948,False,False
54606255,(2026 ED2),25.98,37.8477423675,32879.67093758,3282137.459806793,False,False
54606485,(2026 DL19),28.759,10.5254331866,45701.9588726564,821045.305256843,False,False
54606520,(2026 FB2),23.463,120.6257367109,35403.0350817605,19403379.927685654,False,False
3437805,(2008 VR4),23.09,143.2319744727,37270.1184168193,12848441.231621324,False,False
3624901,(2013 BF27),21.57,288.4297003513,24893.6679672445,26615152.42651822,False,False
3824978,(2018 KS),27.9,15.6329154409,20782.1065799242,40696035.095548058,False,False
54177363,(2021 PF),23.4,124.1766612574,97411.7563600018,67257007.870925396,False,False
54244527,(2022 CM),25.05,58.0817881978,115643.6411214722,74462367.378347228,False,False
54294032,(2022 PK1),25.19,54.4552779086,54517.0154126548,38542836.256280547,False,False
54304629,(2022 SW),25.14,55.7237042765,59678.4949577575,47775574.491618105,False,False
54423313,(2024 BS4),25.89,39.4493615328,37552.8891042778,21840716.897905972,False,False
54571423,(2025 YC10),21.22,338.8753497147,24593.9731441953,21503001.247239033,False,False
54597122,(2026 CO),25.54,46.3489584089,26979.2966504174,1728322.772165454,False,False
54597138,(2026 AH17),23.39,124.7498346832,26284.5391116365,4327262.572177106,False,False
54597146,(2026 BQ8),23.64,111.1834071935,22494.3169283578,4686264.12977167,False,False
54602811,(2026 CZ3),25.58,45.502994579,63916.6937663315,2578269.578077799,False,False
54603963,(2026 DB6),25.48,47.6474846455,33898.8577493929,6538589.369248835,False,False
54603975,(2026 DF7),26.56,28.9761031358,62949.7344468071,839279.146360302,False,False
54603978,(2026 DJ7),28.1,14.2573883328,26771.5302624695,2666881.333208509,False,False
54604125,(2026 DX7),25.32,51.2908597378,33836.0932009977,2672404.800724436,False,False
54604285,(2026 DZ9),25.64,44.2629116503,40626.3544060079,4300016.371953154,False,False
54604292,(2026 DS10),27.01,23.5526608683,56286.1304927629,1413845.684543889,False,False
3369098,(2007 DB61),23.79,103.7623929406,31621.5693611895,3433764.520194834,False,False
3558378,(2011 EO11),27.4,19.6806745089,70683.8749349663,43373584.776458812,False,False
3824980,(2018 KU),26.4,31.1917670523,76172.0441355965,69937146.702011388,False,False
54115839,(2021 CC6),30.15,5.5467677112,38431.7336067012,13879159.15656363,False,False
54246616,(2022 CK6),26.58,28.7104486255,61650.9022102765,47889454.867849876,False,False
54341442,(2023 CU),27.23,21.2833495984,49966.326781196,45493587.100383973,False,False
54520035,(2025 DQ),29.93,6.1381850734,24417.3611434692,1160262.454785185,False,False
54537543,(2025 MW89),27.24,21.1855614896,16370.219250921,29847924.24976137,False,False
54576628,(2025 YU15),22.08,228.0551997482,34288.5547979806,5885047.766805689,False,False
54603178,(2026 DY),26.88,25.0057554041,25035.7865297864,3382757.376123255,False,False
54604287,(2026 DN10),24.27,83.1840342251,40616.6493460237,15471925.075450692,False,False
3558372,(2011 EX4),24.6,71.4562101727,49411.6678181556,32188049.457299353,False,False
3599929,(2012 DT32),21.21,340.4395272595,94992.6236713834,55999668.521243976,False,False
3744994,(2016 ED),23.7,108.1533506775,58013.6913643392,62944368.714937595,False,False
3791243,(2017 XA1),21.3,326.6178974458,27284.4543153541,57464558.150935464,False,True
3840800,(2019 GS1),24.46,76.214916608,77613.5081953278,52828909.338494269,False,False
3989813,(2020 CX1),24.13,88.7237682527,24029.5364014318,23198943.739960431,False,False
54123627,(2021 DU1),23.89,99.0923159661,70054.5477527672,33257895.901923119,False,False
54209222,(2021 TK13),25.41,49.2084832235,19390.0150151032,12489124.576033179,False,False
54316897,(2022 UY),25.49,47.4285643393,32584.5950032233,37814582.276164983,False,False
54341551,(2023 CM2),26.07,36.3111479288,42724.3154599278,3873343.46987474,False,False
54521709,(2025 DG25),26.33,32.2136531891,26772.0402156306,14316444.755936649,False,False
54602550,(2026 CA2),25.11,56.4988982214,31847.0950774904,4234447.14681897,False,False
54603075,(2026 DW),27.48,18.9688052962,13600.1648894428,3972564.466589258,False,False
54603192,(2026 DL1),25.23,53.4613570733,52117.5756695108,1241069.76383693,False,False
54604383,(2026 DK14),25.32,51.2908597378,50790.0338076784,4321041.694351026,False,False
2488615,488615 (2002 SR),21.64,279.2800919383,37287.0294219659,28945941.440426521,False,False
3070541,(2001 EC),18.66,1101.640715893,68463.7252426498,12327070.992899748,False,True
3339218,(2006 QZ57),22.61,178.6652036697,81671.5876166964,9862690.841724855,False,False
3733862,(2015 VU64),30.6,4.5085820617,28803.9720523716,23476745.44369237,False,False
3738932,(2015 YQ1),28.0,14.9293183439,39407.075615214,48504368.146049694,False,False
3743123,(2016 CA138),23.31,129.4314983525,52265.908226862,12802710.449304006,False,False
3743897,(2016 CO246),25.8,41.1187571041,45393.0627984548,40264689.683517638,False,False
3755777,(2016 NN39),19.36,798.0681496756,51462.1609880364,28555173.792402973,False,False
3799312,(2018 CW2),25.66,43.8571068371,54068.3230777477,20340770.039605287,False,False
3989171,(2020 BP7),24.36,79.8068149676,38750.9495008838,15512891.150648723,False,False
54049796,(2020 OA5),26.9,24.7765012606,48361.6513780556,39622114.083658676,False,False
54252582,(2022 DQ5),24.16,87.5064325156,40652.2879476113,26649211.702696434,False,False
54290522,(2022 OE),25.59,45.2939273097,25272.8076550894,62733791.327334372,False,False
54575242,(2026 AN1),23.74,106.1793295584,23577.795340393,16723155.391979939,False,False
54597129,(2026 CU),25.64,44.2629116503,28715.8171387498,2074399.46274648,False,False
54603657,(2026 DJ5),25.7,43.0566244241,79522.8399705056,909394.785401869,True,False
54604122,(2026 DS7),26.74,26.6710417224,55964.602276601,1598446.449206702,False,False
54604299,(2026 DZ10),27.18,21.7791024963,56476.8691667438,2074154.675751799,False,False
3559739,(2011 EC41),20.28,522.4442801486,108053.0319535891,23232444.672008444,False,False
3719376,(2015 KQ18),25.38,49.8930414151,56974.1512864475,22744718.605295406,False,False
3768618,(2017 CQ1),24.3,82.0427064882,15992.1799165066,24057764.42224501,False,False
3799765,(2018 DC4),27.3,20.6081961232,68663.9465580632,73413914.326720682,False,False
3827174,(2018 RB1),27.9,15.6329154409,28449.8043966615,3178632.384009724,False,False
3842637,(2019 KW3),21.86,252.3713081011,58220.0460742864,72887741.158624034,False,False
3989285,(2020 BX12),20.63,444.6721996757,75939.3976273027,73133077.431804313,False,True
54202334,(2021 TF1),25.91,39.0876876124,52262.7505639988,54941077.984916667,False,False
54254430,(2022 EA5),26.33,32.2136531891,68405.5767403854,59679503.152010587,False,False
54257607,(2022 EZ6),23.54,116.4233197418,24945.5126072963,4456124.606617471,False,False
54297618,(2022 QK4),23.79,103.7623929406,65609.4304122196,68965156.876648379,False,False
54356391,(2023 HO4),23.26,132.4463452445,22207.2605859285,29547004.813183656,False,False
54426074,(2024 CL2),23.89,99.0923159661,38681.8361163061,24780428.019717396,False,False
54427163,(2024 CC7),26.36,31.7716652976,39198.5829653249,21686318.746413199,False,False
54469029,(2024 RD7),22.81,162.9446023625,99159.8240011259,52284393.362205654,False,False
54597148,(2026 CE1),25.17,54.9591463913,20864.7584540393,13124781.738158038,False,False
54602815,(2026 DC),24.46,76.214916608,24337.8846493807,8969254.259507366,False,False
54602816,(2026 DD),23.31,129.4314983525,78113.182925012,7868972.816382302,False,False
54603321,(2026 DC3),22.55,183.6707412805,57399.0733832263,9018687.933182285,False,False
54603962,(2026 DT5),28.52,11.7500571456,34753.4837940355,412280.629558046,True,False
54603980,(2026 DL7),24.81,64.8694146035,54149.2619419138,15789023.955502729,False,False
54604133,(2026 DO8),23.54,116.4233197418,32080.5152861684,15971807.285562486,False,False
54604380,(2026 DG14),27.19,21.6790366099,51330.8930104444,1827712.784553498,False,False
54604381,(2026 DH14),25.62,44.6724713292,70519.2983483407,1599409.784690567,False,False
54604522,(2026 DU14),20.336,509.1432363076,108547.6766146848,23338973.001079917,False,False
54606364,(2026 DR18),24.151,87.869868967,31889.4141014361,29183056.083947766,False,False
3394071,(2007 VY137),24.43,77.2751717118,45356.645827687,40200698.865509824,False,False
3441846,(2008 YN2),26.3,32.6617897446,23407.3414316429,40675770.792474663,False,False
3771605,(2017 EE23),21.86,252.3713081011,42633.780996884,12695549.814915404,False,False
3774559,(2017 JU1),24.9,62.2357573367,20290.9517647717,72843385.06105372,False,False
54357458,(2023 JN),26.17,34.676877062,62406.4939735381,56562408.659653861,False,False
54554060,(2025 UL3),25.3,51.7654482198,20685.9129500144,26081843.140826832,False,False
54597123,(2026 CP),22.36,200.465655659,65875.124160976,23477555.920072669,False,False
54603186,(2026 DD1),27.85,15.9970528196,27460.9811792385,1509554.317748038,True,False
54603964,(2026 DD6),28.71,10.7656431169,54819.614338051,986554.988141736,True,False
54603972,(2026 DC7),27.79,16.4452310205,42429.0932579221,1119512.608348452,False,False
54604130,(2026 DK8),26.39,31.3357417074,27797.7592972549,3483278.931840192,False,False
54604373,(2026 DW11),26.05,36.6471308439,51198.1675568759,1779618.834603364,False,False
54607502,(2026 FR13),26.916,24.5946121797,15323.977363744,5387826.37920865,True,False
3662879,(2014 DV110),24.9,62.2357573367,79286.4652819838,68767668.270444853,False,False
54327909,(2022 WW2),25.57,45.713026859,27110.7948559569,26951612.472342675,False,False
54340275,(2023 BW5),25.8,41.1187571041,90905.5876837162,71511837.682652505,False,False
54419613,(2024 AN2),21.64,279.2800919383,29877.2880748667,11388326.017950886,False,True
54576455,(2026 AM4),25.18,54.706632051,11189.4571366637,6676212.632865324,False,False
54602796,(2026 CN3),25.07,57.5492911629,73943.6033232652,3293446.939100497,False,False
54602810,(2026 CY3),24.09,90.3732662579,33318.8601556683,7865244.852421689,False,False
54602851,(2026 DH),27.12,22.3892723248,40894.8940537337,3642864.224917558,False,False
54602853,(2026 DJ),26.9,24.7765012606,45466.517485021,2840418.557475898,False,False
54602975,(2026 CQ4),27.6,17.948988478,22727.6728892883,3358653.703555458,True,False
54602855,(2026 DK),26.2,34.201092472,51743.2769244173,1039571.126888906,False,False
54603072,(2026 DT),27.85,15.9970528196,15045.2902934895,3218312.485997661,False,False
54603177,(2026 DX),26.82,25.7063241024,22883.867280061,4795069.143947312,False,False
54603880,(2026 DN5),30.91,3.9087687612,30970.5698373575,43043.34634149,True,False
54603971,(2026 DB7),26.24,33.5768521834,71415.6491973539,1381466.871158959,True,False
54603973,(2026 DD7),27.78,16.521138758,44416.5686405035,155009.348550445,True,False
54604121,(2026 DP7),26.98,23.8803110188,50471.6952093707,2037874.768791305,False,False
54604123,(2026 DW7),25.44,48.5333175224,54681.4366250688,3825429.934955826,False,False
54604137,(2026 DV8),27.24,21.1855614896,47657.1270113363,1432556.294059038,False,False
54604367,(2026 DP11),25.08,57.2848761883,50422.6055184188,3973882.708059911,True,False
54604374,(2026 DS12),25.1,56.7596852866,62932.8777675134,12367235.956544142,False,False
54604519,(2026 DO14),24.24,84.3412394123,42567.5583258476,25732301.838375541,False,False
3619726,(2012 XF55),22.82,162.1959399198,14429.1353957271,6260723.099076204,False,False
3780705,(2017 PY26),22.47,190.5636132329,95098.935421125,34521930.988295868,False,False
3838785,(2019 CX5),22.48,189.6880529621,77764.8015066326,72810751.721852772,False,False
